Time (Sec);S8;S9;S30;S31;S6;S25;S22;S23;S24;S33;S32;S10;S17;S28;S21;S26;S19;S27;S18;S20;S29;S11;
18.00067333333267;61.87411759999506;99.896476799997;99.892699999997;99.892699999997;100.0;91.37143199999488;75.01241999999675;69.8796999999916;77.45066799999287;91.50997999999683;99.892699999997;71.00814479999448;70.46537359999756;99.889267999997;87.45021999999702;82.83966799999274;71.80225679999168;87.44335599999701;99.892699999997;99.889267999997;99.889267999997;99.89668959999702;
19.00067333333282;61.87411759999506;99.89147679999684;99.88769999999684;99.88769999999684;100.0;91.36643199999472;74.35347599999673;69.8796999999916;76.79172399999285;91.50497999999666;99.88769999999684;71.00814479999448;70.46537359999756;98.46346799999648;87.45021999999702;80.83787199999215;71.80225679999168;87.44335599999701;99.88769999999684;98.46346799999648;99.88426799999684;99.89168959999685;
20.000673333332927;61.87411759999506;98.30343279999641;99.88269999999667;99.88269999999667;100.0;91.36143199999455;73.66707599999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.63728399999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46588959999633;
21.999999999999538;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
22.999999999999538;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
23.999999999998984;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
24.999999999999538;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
25.999999999999538;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
26.999999999999538;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
27.999999999999538;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
28.999999999999538;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
29.999999999998984;61.87411759999506;98.26224879999641;99.88269999999667;99.88269999999667;100.0;91.36133199999455;73.63961999999671;69.8796999999916;76.51716399999285;91.4999799999965;99.88269999999667;71.00814479999448;70.46537359999756;97.03766799999596;87.45021999999702;79.60982799999191;71.80225679999168;87.44335599999701;99.88269999999667;97.03766799999596;99.87926799999667;98.46578959999633;
