Time (Sec);S8;S9;S30;S31;S6;S25;S22;S23;S24;S33;S32;S10;S17;S28;S21;S26;S19;S27;S18;S20;S29;S11;
10.00000000000044;35.7631703999969;99.90903039999834;99.89789999999836;99.89789999999836;100.0;82.85869599999694;51.78541359999789;50.15973599999522;74.94261199999649;83.132459999998;99.89789999999836;51.74168319999676;48.16886639999846;99.88760399999836;75.52173919999875;82.83800399999694;50.697138399995225;75.33632479999876;99.89789999999836;99.88760399999836;99.88760399999836;99.90966879999834;
11.000000000000647;19.13125039999672;99.90403039999818;99.89289999999819;99.89289999999819;100.0;78.59129599999642;39.44248799999733;37.54771999999477;68.52886399999583;78.93609999999775;99.89289999999819;39.19384319999618;34.835439199997715;99.8826039999982;69.29819919999868;78.57060399999642;38.04393839999477;69.02895759999869;99.89289999999819;99.8826039999982;99.8826039999982;99.90466879999818;
12.000000000000817;3.6103751999967364;99.89903039999801;99.88789999999803;99.88789999999803;100.0;74.3238959999959;27.099562399996948;24.894519999994515;62.2004639999953;74.7397399999975;99.88789999999803;27.864494399995834;21.461514399997597;99.87760399999803;63.07465919999856;74.3032039999959;25.390738399994504;62.805417599998556;99.88789999999803;99.87760399999803;99.87760399999803;99.89966879999801;
13.000000000000913;0.0;99.89403039999785;99.88289999999786;99.88289999999786;100.0;74.31889599999573;26.34831359999696;18.31285599999447;55.87186399999501;74.73473999999733;99.88289999999786;27.859494399995846;12.54232559999754;99.87260399999786;62.57215999999837;70.03580399999538;18.556110399994456;62.55166799999838;99.88289999999786;99.87260399999786;99.87260399999786;99.89466879999785;
14.000000000000941;0.0;99.88903039999768;99.8778999999977;99.8778999999977;100.0;74.31389599999557;26.34331359999697;14.289651999994472;49.62831199999471;74.72973999999716;99.8778999999977;27.854494399995858;11.954735199997542;99.8676039999977;62.5671599999982;65.76840399999486;15.647754399994442;62.54666799999821;99.8778999999977;99.8676039999977;99.8676039999977;99.88966879999768;
15.000000000001071;0.0;99.88403039999751;99.87289999999753;99.87289999999753;100.0;74.3088959999954;26.338313599996983;12.2304519999945;43.21436399999441;74.724739999997;99.87289999999753;27.85319439999586;11.954735199997542;99.86260399999753;62.56215999999804;61.50100399999455;15.647754399994442;62.54166799999805;99.87289999999753;99.86260399999753;99.86260399999753;99.88466879999751;
16.000000000001226;0.0;99.87903039999735;99.86789999999736;99.86789999999736;100.0;74.30389599999523;26.333313599996995;10.130067999994528;36.97111199999412;74.71973999999683;99.86789999999736;27.85319439999586;11.954735199997542;99.85760399999737;62.55715999999787;57.233603999994386;15.647754399994442;62.53666799999788;99.86789999999736;99.85760399999737;99.85760399999737;99.87966879999735;
17.000000000001027;0.0;99.87403039999718;99.8628999999972;99.8628999999972;100.0;74.29889599999507;26.328313599997006;9.759411999994533;34.228827999994024;74.71473999999667;99.8628999999972;27.85319439999586;11.954735199997542;99.8526039999972;62.552159999997706;52.96620399999422;15.647754399994442;62.531667999997715;99.8628999999972;99.8526039999972;99.8526039999972;99.87466879999718;
18.00000000000083;0.0;99.86903039999702;99.85789999999703;99.85789999999703;100.0;74.2938959999949;26.32681359999701;9.759411999994533;32.16962799999396;74.7097399999965;99.85789999999703;27.85319439999586;11.954735199997542;99.84760399999703;62.55045999999765;48.698803999994055;15.647754399994442;62.529867999997656;99.85789999999703;99.84760399999703;99.84760399999703;99.86966879999702;
19.000000000000632;0.0;99.86403039999685;99.85289999999686;99.85289999999686;100.0;74.28889599999474;24.34998159999695;9.759411999994533;30.192795999993905;74.70473999999633;99.85289999999686;27.85319439999586;11.954735199997542;95.58020399999651;62.55045999999765;42.62346799999378;15.647754399994442;62.529867999997656;99.85289999999686;95.58020399999651;99.84260399999687;99.86466879999685;
20.000000000000437;0.0;94.89841839999637;99.8478999999967;99.8478999999967;100.0;74.28389599999457;22.29078159999689;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.514915999993605;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59726879999633;
21.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
22.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
23.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
24.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
25.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
26.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
27.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
28.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
29.000000000000448;0.0;94.81605039999637;99.8478999999967;99.8478999999967;100.0;74.28379599999457;22.208413599996888;9.759411999994533;29.122011999993873;74.69973999999617;99.8478999999967;27.85319439999586;11.954735199997542;91.31280399999599;62.55045999999765;38.4325479999936;15.647754399994442;62.529867999997656;99.8478999999967;91.31280399999599;99.8376039999967;95.59716879999633;
