Time (Sec);S8;S9;S30;S31;S6;S25;S22;S23;S24;S33;S32;S10;S17;S28;S21;S26;S19;S27;S18;S20;S29;S11;
10.00000000000069;90.39875039999855;99.94333839999834;99.94139999999834;99.94139999999834;100.0;97.10161599999905;92.37134319999684;92.07916800000163;95.91054800000013;97.14715999999828;99.94139999999834;92.92639759999844;92.05079919999496;99.93968399999834;96.18213519999686;97.09808399999905;92.48559840000145;95.99171599999679;99.94139999999834;99.93968399999834;99.93968399999834;99.94344479999835;
11.000000000000675;87.61843039999845;99.93833839999817;99.93639999999817;99.93639999999817;100.0;96.38621599999907;90.27996319999625;89.96196800000234;94.85044800000044;96.4435999999981;99.93639999999817;90.8267575999983;89.79997919999381;99.93468399999817;95.13859519999629;96.38268399999906;90.36839840000216;94.94817599999621;99.93639999999817;99.93468399999817;99.93468399999817;99.93844479999818;
12.000000000000227;84.83811039999834;99.93333839999801;99.931399999998;99.931399999998;100.0;95.67081599999908;88.18858319999565;87.84476800000306;93.79034800000075;95.74003999999792;99.931399999998;88.72711759999817;87.54240959999267;99.929683999998;94.09505519999571;95.66728399999907;88.25119840000288;93.90463599999563;99.931399999998;99.929683999998;99.929683999998;99.93344479999801;
13.00000000000063;82.19518479999809;99.92833839999784;99.92639999999784;99.92639999999784;100.0;95.66581599999891;87.60200079999525;86.60098400000342;92.74455600000105;95.73503999999775;99.92639999999784;86.62747759999803;85.79105999999199;99.92468399999784;93.69535999999539;94.95188399999908;86.78903040000333;93.69192799999539;99.92639999999784;99.92468399999784;99.92468399999784;99.92844479999785;
14.00000000000057;81.26868399999805;99.92333839999768;99.92139999999767;99.92139999999767;100.0;95.66081599999875;87.59700079999509;85.78462000000374;91.68435600000136;95.73003999999759;99.92139999999767;85.866252799998;85.42510879999189;99.91968399999767;93.69035999999522;94.2364839999991;86.05599440000358;93.68692799999522;99.92139999999767;99.91968399999767;99.91968399999767;99.92344479999768;
15.00000000000064;81.26868399999805;99.91833839999751;99.91639999999751;99.91639999999751;100.0;95.65581599999858;87.59200079999492;85.4345560000041;90.60984800000166;95.72503999999742;99.91639999999751;85.866252799998;85.42510879999189;99.91468399999751;93.68535999999506;93.5210839999991;86.05599440000358;93.68192799999505;99.91639999999751;99.91468399999751;99.91468399999751;99.91844479999752;
16.000000000000707;81.26868399999805;99.91333839999734;99.91139999999734;99.91139999999734;100.0;95.65081599999841;87.58700079999475;85.09135600000444;89.54974800000197;95.72003999999725;99.91139999999734;85.866252799998;85.42510879999189;99.90968399999734;93.68035999999489;92.80568399999912;86.05599440000358;93.67692799999489;99.91139999999734;99.90968399999734;99.90968399999734;99.91344479999735;
17.00000000000051;81.26868399999805;99.90833839999718;99.90639999999718;99.90639999999718;100.0;95.64581599999825;87.58200079999459;84.78247600000475;88.69036000000229;95.71503999999709;99.90639999999718;85.866252799998;85.42510879999189;99.90468399999718;93.67535999999473;92.09028399999913;86.05599440000358;93.67192799999472;99.90639999999718;99.90468399999718;99.90468399999718;99.90844479999718;
18.000000000000245;81.26868399999805;99.90333839999701;99.90139999999701;99.90139999999701;100.0;95.64081599999808;87.58200079999459;84.78247600000475;88.34716000000263;95.71003999999692;99.90139999999701;85.866252799998;85.42510879999189;99.89968399999701;93.67515999999472;91.37488399999914;86.05599440000358;93.67172799999472;99.90139999999701;99.89968399999701;99.89968399999701;99.90344479999702;
19.00000000000099;81.26868399999805;99.89833839999685;99.89639999999685;99.89639999999685;100.0;95.63581599999792;87.30057679999487;84.78247600000475;88.06573600000291;95.70503999999676;99.89639999999685;85.866252799998;85.42510879999189;99.18428399999702;93.67515999999472;90.50433199999935;86.05599440000358;93.67172799999472;99.89639999999685;99.18428399999702;99.89468399999684;99.89844479999685;
20.000000000000835;81.26868399999805;99.17136639999707;99.89139999999668;99.89139999999668;100.0;95.63081599999775;86.95737679999522;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.83094799999967;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18304479999686;
21.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
22.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
23.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
24.00000000000025;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
25.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
26.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
27.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
28.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
29.000000000000895;81.26868399999805;99.10959039999713;99.89139999999668;99.89139999999668;100.0;95.63071599999775;86.89560079999528;84.78247600000475;87.84608800000314;95.70003999999659;99.89139999999668;85.866252799998;85.42510879999189;98.46888399999703;93.67515999999472;89.76917199999973;86.05599440000358;93.67172799999472;99.89139999999668;98.46888399999703;99.88968399999668;99.18294479999686;
